,BldgType,MSZoning,LotShape,LandSlope,Condition1,Condition2,Heating,HeatingQC,CentralAir,ExterCond,Functional,LotArea,LowQualFinSF,GrLivArea,PoolArea,GarageCars,ScreenPorch,OverallQual,OverallCond,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,WoodDeckSF,OpenPorchSF,3SsnPorch,YearBuilt,YearRemodAdd,MoSold,YrSold,SalePricePerSqf
1174,0.0,3.0,0.0,,2.0,2.0,1.0,4.0,1.0,4.0,6.0,16560.0,0.0,2345.0,0.0,2.0,0.0,,8.0,,1.0,4.0,1.0,9.0,0.0,0.0,0.0,1932.0,1950.0,7.0,2006.0,14.432367149758454
1175,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10678.0,0.0,2872.0,0.0,2.0,0.0,8.0,5.0,2.0,1.0,,1.0,9.0,0.0,33.0,0.0,1992.0,2000.0,4.0,2007.0,26.690391459074732
1176,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,6951.0,0.0,923.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,5.0,362.0,0.0,0.0,1984.0,1985.0,10.0,2008.0,17.191770968206015
1177,0.0,4.0,3.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,6.0,3950.0,0.0,1224.0,0.0,1.0,0.0,6.0,8.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1926.0,2004.0,12.0,2009.0,29.11392405063291
1178,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7681.0,0.0,1343.0,0.0,1.0,0.0,5.0,6.0,,1.0,3.0,1.0,7.0,192.0,0.0,0.0,1921.0,1950.0,7.0,2009.0,20.16664496810311
1179,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,8335.0,0.0,1124.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,36.0,0.0,1954.0,1954.0,4.0,2006.0,11.157768446310738
1180,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11170.0,0.0,2514.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,8.0,,0.0,0.0,1990.0,1991.0,4.0,2006.0,22.381378692927484
1181,4.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,5587.0,0.0,1652.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,5.0,162.0,53.0,153.0,2008.0,2008.0,11.0,2008.0,70.25237157687489
1182,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,,0.0,4476.0,555.0,3.0,0.0,10.0,5.0,3.0,1.0,4.0,1.0,10.0,171.0,78.0,0.0,1996.0,1996.0,7.0,2007.0,
1183,0.0,3.0,,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10800.0,0.0,1130.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,2.0,1.0,5.0,229.0,0.0,0.0,1920.0,1950.0,6.0,2006.0,11.11111111111111
1184,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,4.0,6.0,35133.0,0.0,1572.0,0.0,3.0,263.0,5.0,4.0,1.0,1.0,3.0,1.0,5.0,0.0,263.0,0.0,1963.0,1963.0,5.0,2007.0,5.314092164062278
1185,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,9738.0,0.0,1221.0,0.0,1.0,0.0,5.0,7.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,1924.0,1950.0,,2006.0,10.772232491271309
1186,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,6.0,10615.0,0.0,1699.0,0.0,2.0,0.0,3.0,5.0,,0.0,3.0,2.0,7.0,0.0,74.0,0.0,1900.0,1970.0,8.0,2009.0,8.949599623174752
1187,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12461.0,0.0,1624.0,0.0,3.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,,0.0,114.0,0.0,1994.0,1995.0,7.0,2006.0,21.02559987159939
1188,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8935.0,0.0,1660.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,144.0,68.0,0.0,2002.0,2002.0,7.0,2009.0,21.824286513710128
1189,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,7500.0,0.0,1804.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,140.0,60.0,0.0,1999.0,1999.0,6.0,2010.0,25.2
1190,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,32463.0,0.0,1622.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,3.0,1.0,7.0,439.0,0.0,0.0,1961.0,1975.0,3.0,2007.0,5.175122447093615
1191,3.0,1.0,3.0,0.0,2.0,,1.0,0.0,1.0,4.0,6.0,2645.0,0.0,1441.0,0.0,2.0,0.0,8.0,5.0,2.0,1.0,2.0,1.0,5.0,206.0,0.0,0.0,1999.0,,11.0,2007.0,65.78449905482042
1192,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9600.0,0.0,1472.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1925.0,1994.0,7.0,2007.0,13.020833333333334
1193,4.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4500.0,0.0,1224.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,304.0,0.0,1999.0,1999.0,6.0,2009.0,36.666666666666664
1194,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9364.0,0.0,1352.0,0.0,1.0,0.0,6.0,7.0,1.0,1.0,4.0,1.0,7.0,379.0,,0.0,1969.0,1969.0,3.0,2010.0,16.87313114053823
1195,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8029.0,0.0,1456.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,,1.0,8.0,100.0,24.0,0.0,2005.0,2005.0,7.0,2008.0,21.920538049570307
1196,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,14054.0,0.0,1863.0,0.0,3.0,0.0,7.0,5.0,,1.0,4.0,1.0,9.0,,17.0,0.0,2006.0,2006.0,11.0,2006.0,15.597694606517717
1197,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8850.0,0.0,1690.0,0.0,1.0,0.0,7.0,6.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1916.0,1950.0,7.0,2006.0,16.271186440677965
1198,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9100.0,0.0,1212.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,356.0,0.0,0.0,2001.0,2001.0,6.0,2009.0,19.560439560439562
1199,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,11235.0,0.0,1382.0,0.0,2.0,0.0,4.0,5.0,1.0,1.0,3.0,1.0,6.0,0.0,82.0,0.0,1963.0,1979.0,10.0,2006.0,13.17311971517579
1200,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9353.0,0.0,864.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1970.0,1970.0,7.0,2006.0,12.40778359884529
1201,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10400.0,0.0,1779.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,6.0,198.0,36.0,0.0,1998.0,1998.0,3.0,2009.0,19.028846153846153
1202,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,6000.0,0.0,1348.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,3.0,1.0,5.0,,0.0,0.0,1925.0,1997.0,5.0,2009.0,19.5
1203,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9750.0,0.0,1630.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,74.0,234.0,0.0,2000.0,2001.0,10.0,2009.0,21.846153846153847
1204,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10140.0,0.0,1074.0,0.0,2.0,0.0,5.0,6.0,1.0,1.0,3.0,1.0,6.0,0.0,88.0,0.0,1975.0,1975.0,7.0,2006.0,
1205,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,14684.0,0.0,2196.0,0.0,3.0,0.0,7.0,7.0,2.0,0.0,3.0,1.0,7.0,84.0,70.0,0.0,1990.0,1991.0,6.0,2009.0,18.516752928357395
1206,0.0,2.0,3.0,0.0,2.0,2.0,1.0,4.0,,4.0,6.0,8900.0,0.0,1056.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,1.0,5.0,0.0,,0.0,1966.0,1966.0,,2006.0,12.02247191011236
1207,0.0,3.0,3.0,0.0,2.0,2.0,,0.0,1.0,4.0,6.0,9135.0,0.0,1700.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,3.0,1.0,7.0,192.0,23.0,0.0,2003.0,2003.0,5.0,2006.0,21.893814997263274
1208,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,6.0,7763.0,0.0,1283.0,0.0,2.0,0.0,5.0,7.0,1.0,,3.0,1.0,6.0,0.0,0.0,0.0,1962.0,1980.0,10.0,2008.0,18.034265103697024
1209,0.0,3.0,,0.0,8.0,2.0,1.0,0.0,1.0,4.0,6.0,10182.0,0.0,1660.0,0.0,,0.0,8.0,5.0,2.0,0.0,3.0,1.0,8.0,322.0,50.0,0.0,2006.0,2006.0,5.0,2006.0,28.481634256531134
1210,,3.0,3.0,0.0,2.0,2.0,1.0,0.0,,4.0,6.0,11218.0,0.0,1845.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,8.0,635.0,104.0,0.0,1992.0,1992.0,5.0,2010.0,16.847922980923517
1211,0.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,,0.0,1752.0,0.0,2.0,0.0,8.0,7.0,2.0,0.0,4.0,1.0,8.0,325.0,12.0,0.0,1988.0,2005.0,6.0,2010.0,
1212,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9340.0,0.0,672.0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,2.0,1.0,4.0,0.0,113.0,0.0,1941.0,1950.0,8.0,2009.0,12.098501070663811
1213,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,10246.0,0.0,960.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,3.0,88.0,0.0,0.0,1965.0,2001.0,5.0,2006.0,14.151864142104236
1214,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10205.0,0.0,999.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,150.0,72.0,0.0,,1962.0,5.0,2006.0,13.179813816756491
1215,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7094.0,0.0,894.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1966.0,1966.0,5.0,2007.0,17.62052438680575
1216,2.0,4.0,3.0,0.0,5.0,2.0,1.0,4.0,1.0,4.0,6.0,8930.0,0.0,1902.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,1978.0,1978.0,4.0,2010.0,12.541993281075028
1217,,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8640.0,0.0,1314.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,3.0,1.0,6.0,135.0,112.0,0.0,2009.0,2009.0,9.0,2009.0,26.557407407407407
1218,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,6.0,6240.0,0.0,912.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1947.0,1950.0,7.0,2006.0,12.900641025641026
1219,3.0,4.0,3.0,0.0,2.0,2.0,1.0,4.0,,4.0,6.0,1680.0,0.0,1218.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,3.0,1.0,7.0,201.0,0.0,0.0,1971.0,1971.0,4.0,2006.0,54.464285714285715
1220,0.0,3.0,,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7800.0,0.0,912.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1964.0,1964.0,11.0,2006.0,14.743589743589743
1221,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,8250.0,0.0,1211.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,,0.0,63.0,0.0,1968.0,1968.0,8.0,2008.0,16.242424242424242
1222,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,6.0,10496.0,0.0,1846.0,0.0,1.0,0.0,6.0,6.0,2.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1949.0,1950.0,1.0,2007.0,13.62423780487805
1223,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,0.0,4.0,4.0,10680.0,0.0,2136.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,4.0,1.0,7.0,0.0,30.0,0.0,1951.0,1951.0,10.0,2006.0,12.911985018726591
1224,0.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,4.0,6.0,15384.0,0.0,1490.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,100.0,75.0,,2004.0,2005.0,2.0,2008.0,11.960478419136766
1225,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,10482.0,0.0,1138.0,0.0,1.0,0.0,6.0,8.0,1.0,0.0,3.0,1.0,6.0,224.0,0.0,0.0,1958.0,1958.0,6.0,2007.0,13.833237931692425
1226,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,14598.0,0.0,1933.0,0.0,3.0,0.0,6.0,5.0,2.0,1.0,4.0,1.0,9.0,,18.0,0.0,2007.0,2007.0,1.0,2008.0,14.659542403068913
1227,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8872.0,0.0,912.0,0.0,2.0,0.0,5.0,8.0,1.0,0.0,2.0,1.0,5.0,0.0,240.0,0.0,1965.0,2008.0,12.0,2008.0,16.568981064021642
1228,4.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,,4.0,6.0,8769.0,0.0,1702.0,0.0,3.0,224.0,9.0,5.0,1.0,1.0,1.0,1.0,7.0,0.0,72.0,0.0,2008.0,2008.0,10.0,2008.0,41.88550575892348
1229,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,7910.0,0.0,1507.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,1960.0,1960.0,8.0,2008.0,16.055625790139064
1230,2.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,6.0,18890.0,0.0,2620.0,0.0,2.0,0.0,5.0,5.0,2.0,2.0,4.0,2.0,12.0,155.0,24.0,0.0,1977.0,1977.0,8.0,2007.0,10.058231868713605
1231,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7728.0,0.0,1190.0,0.0,2.0,0.0,,6.0,1.0,0.0,3.0,1.0,6.0,0.0,18.0,0.0,1962.0,1962.0,5.0,2006.0,17.14544513457557
1232,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9842.0,0.0,1224.0,0.0,2.0,0.0,4.0,5.0,,0.0,2.0,2.0,6.0,0.0,0.0,0.0,1962.0,1962.0,3.0,2007.0,10.343426132899816
1233,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,12160.0,0.0,1188.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1959.0,1959.0,5.0,2010.0,11.677631578947368
1234,0.0,2.0,3.0,0.0,,2.0,1.0,4.0,0.0,4.0,6.0,8525.0,0.0,1964.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,4.0,1.0,7.0,0.0,192.0,0.0,1911.0,1950.0,11.0,2008.0,15.249266862170089
1235,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,13132.0,0.0,1784.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,4.0,1.0,9.0,203.0,40.0,0.0,1914.0,1950.0,7.0,2006.0,10.576226012793176
1236,3.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,,4.0,6.0,2628.0,0.0,1626.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,2.0,1.0,6.0,0.0,27.0,0.0,2003.0,2003.0,6.0,2010.0,66.78082191780823
1237,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12393.0,0.0,1948.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,8.0,100.0,48.0,0.0,2004.0,2005.0,9.0,2006.0,15.734688937303316
1238,0.0,3.0,3.0,0.0,5.0,2.0,1.0,0.0,1.0,4.0,6.0,13072.0,0.0,1141.0,0.0,2.0,0.0,6.0,5.0,1.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,2005.0,2005.0,3.0,2006.0,10.901162790697674
1239,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9037.0,0.0,1484.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,6.0,120.0,33.0,0.0,2006.0,2006.0,12.0,2007.0,29.42348124377559
1240,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8158.0,0.0,1768.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,0.0,63.0,0.0,2003.0,2003.0,7.0,2008.0,27.568031380240257
1241,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9849.0,0.0,,0.0,3.0,0.0,7.0,6.0,2.0,0.0,3.0,1.0,7.0,0.0,56.0,0.0,2007.0,2007.0,6.0,2007.0,25.213524215656413
1242,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10625.0,0.0,1173.0,0.0,2.0,0.0,7.0,6.0,2.0,0.0,3.0,1.0,6.0,0.0,120.0,0.0,1974.0,1974.0,1.0,2010.0,16.0
1243,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13891.0,0.0,2076.0,0.0,3.0,0.0,10.0,5.0,2.0,1.0,2.0,1.0,7.0,216.0,229.0,0.0,2006.0,2006.0,9.0,2006.0,33.47491181340436
1244,0.0,3.0,0.0,1.0,2.0,,1.0,1.0,1.0,4.0,6.0,11435.0,0.0,1517.0,0.0,2.0,0.0,8.0,7.0,1.0,0.0,,1.0,7.0,0.0,0.0,0.0,1929.0,1950.0,6.0,2006.0,20.113686051595977
1245,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12090.0,0.0,1868.0,0.0,2.0,147.0,6.0,7.0,3.0,1.0,3.0,1.0,7.0,268.0,,0.0,1984.0,2003.0,1.0,2007.0,14.722911497105045
1246,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8125.0,0.0,1553.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,6.0,0.0,45.0,0.0,2005.0,2006.0,3.0,2006.0,22.953846153846154
1247,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,12328.0,0.0,1034.0,0.0,3.0,0.0,6.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1976.0,1976.0,5.0,2010.0,13.78163530175211
1248,0.0,4.0,3.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,6.0,9600.0,,2058.0,0.0,2.0,0.0,6.0,5.0,,1.0,,1.0,8.0,0.0,0.0,0.0,1917.0,1950.0,4.0,,13.489583333333334
1249,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,7200.0,0.0,988.0,0.0,1.0,0.0,5.0,7.0,1.0,0.0,3.0,1.0,6.0,0.0,80.0,0.0,1950.0,1950.0,5.0,2007.0,16.52777777777778
1250,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11160.0,0.0,2110.0,0.0,2.0,0.0,,5.0,2.0,1.0,3.0,1.0,8.0,0.0,0.0,0.0,1968.0,1968.0,4.0,2010.0,21.863799283154123
1251,4.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,3136.0,0.0,1405.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,2.0,1.0,6.0,148.0,36.0,0.0,2003.0,2003.0,3.0,2006.0,54.767219387755105
1252,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9858.0,0.0,874.0,0.0,1.0,0.0,5.0,6.0,1.0,0.0,3.0,1.0,5.0,33.0,0.0,0.0,1968.0,1968.0,,2009.0,13.187259078920674
1253,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,17542.0,0.0,2167.0,0.0,2.0,0.0,,7.0,2.0,1.0,3.0,1.0,9.0,220.0,47.0,0.0,1974.0,2003.0,7.0,2007.0,16.75977653631285
1254,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,6931.0,0.0,1656.0,0.0,2.0,,7.0,5.0,,1.0,3.0,1.0,7.0,,128.0,0.0,2003.0,2004.0,7.0,2008.0,23.863800317414515
1255,0.0,4.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,6240.0,,1367.0,0.0,1.0,120.0,6.0,6.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1931.0,1950.0,11.0,2007.0,20.432692307692307
1256,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,14303.0,0.0,1987.0,,,0.0,8.0,5.0,2.0,0.0,2.0,1.0,7.0,262.0,36.0,0.0,1994.0,1994.0,8.0,2008.0,21.07949381248689
1257,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,4060.0,0.0,864.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,2.0,1.0,4.0,0.0,96.0,0.0,1922.0,1950.0,7.0,2009.0,24.60591133004926
1258,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9587.0,0.0,1166.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,2.0,1.0,5.0,212.0,0.0,0.0,2005.0,2005.0,7.0,2008.0,19.818504224470637
1259,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,9750.0,0.0,1054.0,0.0,2.0,80.0,6.0,8.0,1.0,1.0,3.0,1.0,6.0,,0.0,0.0,1969.0,1969.0,7.0,2008.0,15.487179487179487
1260,0.0,3.0,2.0,0.0,6.0,,1.0,0.0,1.0,4.0,6.0,24682.0,0.0,1675.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,7.0,0.0,103.0,0.0,1999.0,1999.0,6.0,2009.0,7.333279312859574
1261,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9600.0,0.0,1050.0,,1.0,0.0,5.0,6.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1956.0,1956.0,6.0,2009.0,13.427083333333334
1262,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,,4.0,3.0,11250.0,,1788.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,5.0,1.0,8.0,120.0,0.0,0.0,1957.0,1989.0,11.0,2009.0,14.355555555555556
1263,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13515.0,0.0,1824.0,0.0,2.0,0.0,6.0,6.0,1.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,1919.0,1950.0,7.0,2007.0,13.355530891601925
1264,4.0,2.0,3.0,,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4060.0,0.0,1337.0,0.0,,0.0,6.0,5.0,2.0,0.0,2.0,1.0,5.0,144.0,68.0,0.0,1998.0,1999.0,8.0,2008.0,44.58128078817734
1265,4.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,3735.0,0.0,1452.0,0.0,2.0,,7.0,5.0,2.0,1.0,3.0,1.0,6.0,0.0,34.0,0.0,1999.0,1999.0,3.0,2006.0,49.23694779116466
1266,1.0,4.0,0.0,0.0,1.0,2.0,1.0,,0.0,4.0,6.0,10120.0,0.0,1889.0,0.0,1.0,,7.0,4.0,,1.0,4.0,2.0,9.0,0.0,0.0,0.0,1910.0,1950.0,1.0,2007.0,12.055335968379447
1267,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13214.0,0.0,,0.0,3.0,0.0,9.0,5.0,2.0,0.0,3.0,1.0,10.0,144.0,76.0,0.0,2008.0,2009.0,5.0,2010.0,28.643862570001513
1268,0.0,3.0,0.0,1.0,2.0,2.0,1.0,,1.0,2.0,6.0,14100.0,0.0,3447.0,0.0,3.0,0.0,8.0,9.0,3.0,1.0,4.0,1.0,11.0,314.0,12.0,0.0,1935.0,1997.0,5.0,2008.0,27.02127659574468
1269,0.0,3.0,3.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,6.0,11344.0,0.0,1524.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,3.0,1.0,7.0,0.0,,0.0,,1958.0,7.0,2007.0,12.693935119887165
1270,0.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,,0.0,1524.0,0.0,2.0,0.0,7.0,6.0,0.0,,0.0,1.0,4.0,268.0,0.0,0.0,1979.0,1979.0,4.0,2010.0,
1271,0.0,3.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,6.0,9156.0,0.0,1489.0,0.0,2.0,0.0,6.0,7.0,2.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1968.0,1968.0,8.0,2009.0,20.287243337702055
1272,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,13526.0,0.0,935.0,0.0,,0.0,5.0,6.0,1.0,0.0,3.0,1.0,5.0,180.0,0.0,0.0,1965.0,1965.0,11.0,2006.0,10.128641135590714
1273,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,11512.0,0.0,1357.0,0.0,1.0,163.0,6.0,7.0,1.0,0.0,,1.0,5.0,0.0,0.0,0.0,1959.0,2006.0,5.0,2008.0,15.375260597637249
