,BldgType,MSZoning,LotShape,LandSlope,Condition1,Condition2,Heating,HeatingQC,CentralAir,ExterCond,Functional,LotArea,LowQualFinSF,GrLivArea,PoolArea,GarageCars,ScreenPorch,OverallQual,OverallCond,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,WoodDeckSF,OpenPorchSF,X3SsnPorch,YearBuilt,YearRemodAdd,MoSold,YrSold,SalePricePerSqf
1153,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,14115.0,0.0,1811.0,0.0,2.0,0.0,6.0,7.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1956.0,2004.0,7.0,2006.0,16.294721927027986
1154,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,5890.0,0.0,816.0,0.0,1.0,0.0,6.0,8.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1930.0,2007.0,6.0,2008.0,20.458404074702887
1155,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,13700.0,0.0,1820.0,0.0,2.0,273.0,7.0,6.0,1.0,1.0,4.0,1.0,8.0,60.0,84.0,0.0,1965.0,1988.0,5.0,2008.0,14.72992700729927
1156,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,6.0,10768.0,0.0,1437.0,0.0,2.0,180.0,5.0,8.0,2.0,0.0,3.0,1.0,6.0,0.0,21.0,0.0,1976.0,2004.0,7.0,2007.0,20.24517087667162
1157,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,9350.0,0.0,1265.0,0.0,2.0,0.0,5.0,8.0,2.0,0.0,3.0,1.0,6.0,0.0,92.0,96.0,1965.0,1999.0,4.0,2008.0,19.240641711229948
1158,3.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,5381.0,0.0,1314.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,2.0,1.0,6.0,172.0,62.0,0.0,2007.0,2008.0,7.0,2009.0,25.974025974025974
1159,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,11932.0,0.0,1580.0,0.0,3.0,0.0,8.0,5.0,2.0,0.0,3.0,1.0,7.0,0.0,24.0,0.0,2007.0,2008.0,6.0,2008.0,19.70566543747905
1160,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9120.0,0.0,1876.0,0.0,2.0,0.0,6.0,6.0,2.0,1.0,4.0,1.0,8.0,0.0,69.0,0.0,1974.0,1974.0,7.0,2008.0,20.285087719298247
1161,3.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,2280.0,0.0,1456.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,7.0,26.0,0.0,0.0,1978.0,1978.0,7.0,2010.0,64.03508771929825
1162,0.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,4.0,6.0,14778.0,0.0,1640.0,0.0,2.0,0.0,6.0,7.0,1.0,0.0,3.0,1.0,7.0,108.0,0.0,216.0,1954.0,2006.0,11.0,2008.0,15.157666802002977
1163,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,8724.0,0.0,894.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1958.0,1968.0,5.0,2007.0,14.786795048143054
1164,2.0,3.0,3.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,6.0,12900.0,0.0,1258.0,0.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,6.0,120.0,0.0,0.0,1969.0,1969.0,1.0,2008.0,8.446434108527132
1165,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,16157.0,0.0,1432.0,0.0,2.0,0.0,5.0,7.0,1.0,1.0,2.0,1.0,5.0,168.0,116.0,0.0,1978.0,1978.0,6.0,2007.0,12.007179550659156
1166,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9541.0,0.0,1502.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,7.0,0.0,114.0,0.0,2009.0,2009.0,9.0,2009.0,24.438738077769624
1167,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10475.0,0.0,2332.0,0.0,3.0,0.0,8.0,5.0,2.0,0.0,3.0,1.0,7.0,160.0,33.0,0.0,2008.0,2008.0,2.0,2010.0,23.422434367541765
1168,0.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,4.0,6.0,10852.0,0.0,1671.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,7.0,0.0,38.0,0.0,2000.0,2000.0,2.0,2006.0,15.941761887209731
1169,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13728.0,0.0,2108.0,0.0,2.0,90.0,6.0,7.0,2.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,1935.0,1986.0,7.0,2008.0,17.11829836829837
1170,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,35760.0,0.0,3627.0,0.0,3.0,0.0,10.0,5.0,3.0,1.0,4.0,1.0,10.0,361.0,76.0,0.0,1995.0,1996.0,7.0,2006.0,17.477628635346758
1171,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9880.0,0.0,1118.0,576.0,1.0,0.0,6.0,6.0,1.0,0.0,3.0,1.0,6.0,203.0,0.0,0.0,1977.0,1977.0,7.0,2008.0,17.307692307692307
1172,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9120.0,0.0,1261.0,0.0,2.0,288.0,6.0,6.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1958.0,1958.0,11.0,2008.0,17.87280701754386
1173,4.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4017.0,0.0,1250.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,2.0,1.0,5.0,0.0,54.0,0.0,2006.0,2007.0,3.0,2008.0,42.79312920089619
1174,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,18030.0,479.0,3086.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,3.0,1.0,12.0,122.0,0.0,0.0,1946.0,1964.0,3.0,2007.0,11.120354963948975
1175,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,16560.0,0.0,2345.0,0.0,2.0,0.0,6.0,8.0,2.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0,1932.0,1950.0,7.0,2006.0,14.432367149758454
1176,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10678.0,0.0,2872.0,0.0,2.0,0.0,8.0,5.0,2.0,1.0,4.0,1.0,9.0,0.0,33.0,0.0,1992.0,2000.0,4.0,2007.0,26.690391459074732
1177,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,6951.0,0.0,923.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,5.0,362.0,0.0,0.0,1984.0,1985.0,10.0,2008.0,17.191770968206015
1178,0.0,4.0,3.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,6.0,3950.0,0.0,1224.0,0.0,1.0,0.0,6.0,8.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1926.0,2004.0,12.0,2009.0,29.11392405063291
1179,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7681.0,0.0,1343.0,0.0,1.0,0.0,5.0,6.0,1.0,1.0,3.0,1.0,7.0,192.0,0.0,0.0,1921.0,1950.0,7.0,2009.0,20.16664496810311
1180,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,8335.0,0.0,1124.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,36.0,0.0,1954.0,1954.0,4.0,2006.0,11.157768446310738
1181,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11170.0,0.0,2514.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,1990.0,1991.0,4.0,2006.0,22.381378692927484
1182,4.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,5587.0,0.0,1652.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,5.0,162.0,53.0,153.0,2008.0,2008.0,11.0,2008.0,70.25237157687489
1183,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12692.0,0.0,4476.0,555.0,3.0,0.0,10.0,5.0,3.0,1.0,4.0,1.0,10.0,171.0,78.0,0.0,1996.0,1996.0,7.0,2007.0,22.884277172001408
1184,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10800.0,0.0,1130.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,2.0,1.0,5.0,229.0,0.0,0.0,1920.0,1950.0,6.0,2006.0,11.11111111111111
1185,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,35133.0,0.0,1572.0,0.0,3.0,263.0,5.0,4.0,1.0,1.0,3.0,1.0,5.0,0.0,263.0,0.0,1963.0,1963.0,5.0,2007.0,5.314092164062278
1186,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,9738.0,0.0,1221.0,0.0,1.0,0.0,5.0,7.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,1924.0,1950.0,6.0,2006.0,10.772232491271309
1187,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,6.0,10615.0,0.0,1699.0,0.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,2.0,7.0,0.0,74.0,0.0,1900.0,1970.0,8.0,2009.0,8.949599623174752
1188,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12461.0,0.0,1624.0,0.0,3.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,114.0,0.0,1994.0,1995.0,7.0,2006.0,21.02559987159939
1189,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8935.0,0.0,1660.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,144.0,68.0,0.0,2002.0,2002.0,7.0,2009.0,21.824286513710128
1190,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7500.0,0.0,1804.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,140.0,60.0,0.0,1999.0,1999.0,6.0,2010.0,25.2
1191,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,32463.0,0.0,1622.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,3.0,1.0,7.0,439.0,0.0,0.0,1961.0,1975.0,3.0,2007.0,5.175122447093615
1192,3.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,2645.0,0.0,1441.0,0.0,2.0,0.0,8.0,5.0,2.0,1.0,2.0,1.0,5.0,206.0,0.0,0.0,1999.0,2007.0,11.0,2007.0,65.78449905482042
1193,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9600.0,0.0,1472.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1925.0,1994.0,7.0,2007.0,13.020833333333334
1194,4.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4500.0,0.0,1224.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,304.0,0.0,1999.0,1999.0,6.0,2009.0,36.666666666666664
1195,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9364.0,0.0,1352.0,0.0,1.0,0.0,6.0,7.0,1.0,1.0,4.0,1.0,7.0,379.0,0.0,0.0,1969.0,1969.0,3.0,2010.0,16.87313114053823
1196,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8029.0,0.0,1456.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,8.0,100.0,24.0,0.0,2005.0,2005.0,7.0,2008.0,21.920538049570307
1197,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,14054.0,0.0,1863.0,0.0,3.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,9.0,0.0,17.0,0.0,2006.0,2006.0,11.0,2006.0,15.597694606517717
1198,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8850.0,0.0,1690.0,0.0,1.0,0.0,7.0,6.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1916.0,1950.0,7.0,2006.0,16.271186440677965
1199,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9100.0,0.0,1212.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,356.0,0.0,0.0,2001.0,2001.0,6.0,2009.0,19.560439560439562
1200,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,11235.0,0.0,1382.0,0.0,2.0,0.0,4.0,5.0,1.0,1.0,3.0,1.0,6.0,0.0,82.0,0.0,1963.0,1979.0,10.0,2006.0,13.17311971517579
1201,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9353.0,0.0,864.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1970.0,1970.0,7.0,2006.0,12.40778359884529
1202,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10400.0,0.0,1779.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,6.0,198.0,36.0,0.0,1998.0,1998.0,3.0,2009.0,19.028846153846153
1203,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,6000.0,0.0,1348.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,3.0,1.0,5.0,136.0,0.0,0.0,1925.0,1997.0,5.0,2009.0,19.5
1204,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9750.0,0.0,1630.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,74.0,234.0,0.0,2000.0,2001.0,10.0,2009.0,21.846153846153847
1205,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10140.0,0.0,1074.0,0.0,2.0,0.0,5.0,6.0,1.0,1.0,3.0,1.0,6.0,0.0,88.0,0.0,1975.0,1975.0,7.0,2006.0,18.70674740484429
1206,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,14684.0,0.0,2196.0,0.0,3.0,0.0,7.0,7.0,2.0,0.0,3.0,1.0,7.0,84.0,70.0,0.0,1990.0,1991.0,6.0,2009.0,18.516752928357395
1207,0.0,2.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,8900.0,0.0,1056.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,1.0,5.0,0.0,20.0,0.0,1966.0,1966.0,7.0,2006.0,12.02247191011236
1208,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9135.0,0.0,1700.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,3.0,1.0,7.0,192.0,23.0,0.0,2003.0,2003.0,5.0,2006.0,21.893814997263274
1209,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,6.0,7763.0,0.0,1283.0,0.0,2.0,0.0,5.0,7.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1962.0,1980.0,10.0,2008.0,18.034265103697024
1210,0.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,4.0,6.0,10182.0,0.0,1660.0,0.0,3.0,0.0,8.0,5.0,2.0,0.0,3.0,1.0,8.0,322.0,50.0,0.0,2006.0,2006.0,5.0,2006.0,28.481634256531134
1211,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11218.0,0.0,1845.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,8.0,635.0,104.0,0.0,1992.0,1992.0,5.0,2010.0,16.847922980923517
1212,0.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,10041.0,0.0,1752.0,0.0,2.0,0.0,8.0,7.0,2.0,0.0,4.0,1.0,8.0,325.0,12.0,0.0,1988.0,2005.0,6.0,2010.0,16.73076923076923
1213,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9340.0,0.0,672.0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,2.0,1.0,4.0,0.0,113.0,0.0,1941.0,1950.0,8.0,2009.0,12.098501070663811
1214,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,10246.0,0.0,960.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,3.0,88.0,0.0,0.0,1965.0,2001.0,5.0,2006.0,14.151864142104236
1215,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10205.0,0.0,999.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,150.0,72.0,0.0,1898.0,1962.0,5.0,2006.0,13.179813816756491
1216,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7094.0,0.0,894.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1966.0,1966.0,5.0,2007.0,17.62052438680575
1217,2.0,4.0,3.0,0.0,5.0,2.0,1.0,4.0,1.0,4.0,6.0,8930.0,0.0,1902.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,1978.0,1978.0,4.0,2010.0,12.541993281075028
1218,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8640.0,0.0,1314.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,3.0,1.0,6.0,135.0,112.0,0.0,2009.0,2009.0,9.0,2009.0,26.557407407407407
1219,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,6.0,6240.0,0.0,912.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1947.0,1950.0,7.0,2006.0,12.900641025641026
1220,3.0,4.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,1680.0,0.0,1218.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,3.0,1.0,7.0,201.0,0.0,0.0,1971.0,1971.0,4.0,2006.0,54.464285714285715
1221,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7800.0,0.0,912.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1964.0,1964.0,11.0,2006.0,14.743589743589743
1222,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,8250.0,0.0,1211.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,63.0,0.0,1968.0,1968.0,8.0,2008.0,16.242424242424242
1223,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,6.0,10496.0,0.0,1846.0,0.0,1.0,0.0,6.0,6.0,2.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1949.0,1950.0,1.0,2007.0,13.62423780487805
1224,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,0.0,4.0,4.0,10680.0,0.0,2136.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,4.0,1.0,7.0,0.0,30.0,0.0,1951.0,1951.0,10.0,2006.0,12.911985018726591
1225,0.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,4.0,6.0,15384.0,0.0,1490.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,100.0,75.0,0.0,2004.0,2005.0,2.0,2008.0,11.960478419136766
1226,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,10482.0,0.0,1138.0,0.0,1.0,0.0,6.0,8.0,1.0,0.0,3.0,1.0,6.0,224.0,0.0,0.0,1958.0,1958.0,6.0,2007.0,13.833237931692425
1227,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,14598.0,0.0,1933.0,0.0,3.0,0.0,6.0,5.0,2.0,1.0,4.0,1.0,9.0,0.0,18.0,0.0,2007.0,2007.0,1.0,2008.0,14.659542403068913
1228,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8872.0,0.0,912.0,0.0,2.0,0.0,5.0,8.0,1.0,0.0,2.0,1.0,5.0,0.0,240.0,0.0,1965.0,2008.0,12.0,2008.0,16.568981064021642
1229,4.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8769.0,0.0,1702.0,0.0,3.0,224.0,9.0,5.0,1.0,1.0,1.0,1.0,7.0,0.0,72.0,0.0,2008.0,2008.0,10.0,2008.0,41.88550575892348
1230,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,7910.0,0.0,1507.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,1960.0,1960.0,8.0,2008.0,16.055625790139064
1231,2.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,6.0,18890.0,0.0,2620.0,0.0,2.0,0.0,5.0,5.0,2.0,2.0,4.0,2.0,12.0,155.0,24.0,0.0,1977.0,1977.0,8.0,2007.0,10.058231868713605
1232,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7728.0,0.0,1190.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,3.0,1.0,6.0,0.0,18.0,0.0,1962.0,1962.0,5.0,2006.0,17.14544513457557
1233,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9842.0,0.0,1224.0,0.0,2.0,0.0,4.0,5.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,1962.0,1962.0,3.0,2007.0,10.343426132899816
1234,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,12160.0,0.0,1188.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1959.0,1959.0,5.0,2010.0,11.677631578947368
1235,0.0,2.0,3.0,0.0,2.0,2.0,1.0,4.0,0.0,4.0,6.0,8525.0,0.0,1964.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,4.0,1.0,7.0,0.0,192.0,0.0,1911.0,1950.0,11.0,2008.0,15.249266862170089
1236,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,13132.0,0.0,1784.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,4.0,1.0,9.0,203.0,40.0,0.0,1914.0,1950.0,7.0,2006.0,10.576226012793176
1237,3.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,2628.0,0.0,1626.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,2.0,1.0,6.0,0.0,27.0,0.0,2003.0,2003.0,6.0,2010.0,66.78082191780823
1238,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12393.0,0.0,1948.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,8.0,100.0,48.0,0.0,2004.0,2005.0,9.0,2006.0,15.734688937303316
1239,0.0,3.0,3.0,0.0,5.0,2.0,1.0,0.0,1.0,4.0,6.0,13072.0,0.0,1141.0,0.0,2.0,0.0,6.0,5.0,1.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,2005.0,2005.0,3.0,2006.0,10.901162790697674
1240,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9037.0,0.0,1484.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,6.0,120.0,33.0,0.0,2006.0,2006.0,12.0,2007.0,29.42348124377559
1241,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8158.0,0.0,1768.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,0.0,63.0,0.0,2003.0,2003.0,7.0,2008.0,27.568031380240257
1242,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9849.0,0.0,1800.0,0.0,3.0,0.0,7.0,6.0,2.0,0.0,3.0,1.0,7.0,0.0,56.0,0.0,2007.0,2007.0,6.0,2007.0,25.213524215656413
1243,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10625.0,0.0,1173.0,0.0,2.0,0.0,7.0,6.0,2.0,0.0,3.0,1.0,6.0,0.0,120.0,0.0,1974.0,1974.0,1.0,2010.0,16.0
1244,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13891.0,0.0,2076.0,0.0,3.0,0.0,10.0,5.0,2.0,1.0,2.0,1.0,7.0,216.0,229.0,0.0,2006.0,2006.0,9.0,2006.0,33.47491181340436
1245,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,11435.0,0.0,1517.0,0.0,2.0,0.0,8.0,7.0,1.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,1929.0,1950.0,6.0,2006.0,20.113686051595977
1246,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12090.0,0.0,1868.0,0.0,2.0,147.0,6.0,7.0,3.0,1.0,3.0,1.0,7.0,268.0,72.0,0.0,1984.0,2003.0,1.0,2007.0,14.722911497105045
1247,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8125.0,0.0,1553.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,6.0,0.0,45.0,0.0,2005.0,2006.0,3.0,2006.0,22.953846153846154
1248,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,12328.0,0.0,1034.0,0.0,3.0,0.0,6.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1976.0,1976.0,5.0,2010.0,13.78163530175211
1249,0.0,4.0,3.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,6.0,9600.0,0.0,2058.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,1917.0,1950.0,4.0,2007.0,13.489583333333334
1250,0.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,7200.0,0.0,988.0,0.0,1.0,0.0,5.0,7.0,1.0,0.0,3.0,1.0,6.0,0.0,80.0,0.0,1950.0,1950.0,5.0,2007.0,16.52777777777778
